Filename,mIoU_Animals_Only
o_1034709_0_semantic.png,0.0000
o_1034531_20_semantic.png,0.8269
o_1036151_12_semantic.png,0.6488
o_1034426_12_semantic.png,0.8689
o_1034734_20_semantic.png,0.0000
o_1034766_7_semantic.png,0.7643
o_1035741_7_semantic.png,0.0637
o_1034778_7_semantic.png,0.0000
o_1035872_7_semantic.png,0.0000
o_1035410_17_semantic.png,0.0000
o_1036187_12_semantic.png,0.7162
o_1036090_20_semantic.png,0.0581
o_1035563_0_semantic.png,0.0000
o_1034419_12_semantic.png,0.0000
o_1034544_0_semantic.png,0.0000
o_1034496_7_semantic.png,0.0000
o_1034975_12_semantic.png,0.1792
o_1034488_7_semantic.png,0.8949
o_1034535_7_semantic.png,0.0000
o_1034858_12_semantic.png,0.0000
o_1034731_12_semantic.png,0.2878
o_1035658_7_semantic.png,0.0000
o_1035502_17_semantic.png,0.0058
o_1035025_17_semantic.png,0.7871
o_1035904_0_semantic.png,0.1708
o_1034423_20_semantic.png,0.7074
o_1035887_17_semantic.png,0.7884
o_1034610_0_semantic.png,0.9035
o_1035794_0_semantic.png,0.0171
o_1036043_12_semantic.png,0.1015
o_1035401_12_semantic.png,0.0025
o_1035031_20_semantic.png,0.9204
o_1034632_17_semantic.png,0.0153
o_1035153_7_semantic.png,0.0000
o_1036140_17_semantic.png,0.0000
o_1035984_12_semantic.png,0.0081
o_1036124_7_semantic.png,0.0000
o_1035604_12_semantic.png,0.0041
o_1035323_12_semantic.png,0.1579
o_1035122_0_semantic.png,0.0919
o_1035268_0_semantic.png,0.7625
o_1035319_20_semantic.png,0.0018
o_1035729_12_semantic.png,0.0029
o_1036281_17_semantic.png,0.2313
o_1036201_0_semantic.png,0.6238
o_1035207_7_semantic.png,0.0000
o_1035361_7_semantic.png,0.0019
o_1035175_17_semantic.png,0.8098
o_1034688_12_semantic.png,0.1392
o_1035452_17_semantic.png,0.0000
o_1034776_20_semantic.png,0.0000
o_1034908_12_semantic.png,0.0000
o_1036201_20_semantic.png,0.6154
o_1036004_20_semantic.png,0.2354
o_1035310_0_semantic.png,0.0875
o_1034573_20_semantic.png,0.0000
o_1036113_12_semantic.png,0.8581
o_1035399_17_semantic.png,0.6381
o_1035657_17_semantic.png,0.1340
o_1035793_17_semantic.png,0.1486
o_1035044_0_semantic.png,0.0000
o_1036042_7_semantic.png,0.9365
o_1035813_17_semantic.png,0.1872
o_1035058_17_semantic.png,0.5825
o_1036033_0_semantic.png,0.0000
o_1034932_20_semantic.png,0.0000
o_1034825_12_semantic.png,0.0126
o_1035196_7_semantic.png,0.0000
o_1036190_0_semantic.png,0.3098
o_1035249_20_semantic.png,0.0586
o_1035910_12_semantic.png,0.1268
o_1034776_0_semantic.png,0.4567
o_1035679_12_semantic.png,0.0000
o_1034845_0_semantic.png,0.0000
o_1035807_20_semantic.png,0.0262
o_1035787_20_semantic.png,0.0128
o_1035862_0_semantic.png,0.0000
o_1034768_0_semantic.png,0.7358
o_1035582_20_semantic.png,0.7926
o_1034989_7_semantic.png,0.6684
o_1036338_17_semantic.png,0.0000
o_1034707_7_semantic.png,0.6869
o_1034834_7_semantic.png,0.0000
o_1035495_12_semantic.png,0.0000
o_1035720_7_semantic.png,0.7873
o_1035813_7_semantic.png,0.0071
o_1034453_7_semantic.png,0.6730
o_1031910_7_semantic.png,0.0000
o_1034762_17_semantic.png,0.5426
o_1035551_12_semantic.png,0.5825
o_1035076_12_semantic.png,0.0000
o_1035446_20_semantic.png,0.0000
o_1034422_0_semantic.png,0.0000
o_1035273_12_semantic.png,0.0000
o_1035754_12_semantic.png,0.0002
o_1035405_0_semantic.png,0.9366
o_1034567_17_semantic.png,0.0051
o_1034581_0_semantic.png,0.0000
o_1034834_17_semantic.png,0.0000
o_1035587_12_semantic.png,0.4045
o_1035627_7_semantic.png,0.0000
o_1035639_7_semantic.png,0.0000
o_1034600_7_semantic.png,0.0000
o_1035784_7_semantic.png,0.1439
o_1035656_0_semantic.png,0.3515
o_1035695_20_semantic.png,0.0022
o_1034671_0_semantic.png,0.5247
o_1035782_12_semantic.png,0.2107
o_1035838_20_semantic.png,0.1776
o_1035361_12_semantic.png,0.0011
o_1034486_0_semantic.png,0.0000
o_1035502_0_semantic.png,0.0746
o_1036102_17_semantic.png,0.0180
o_1034498_0_semantic.png,0.0000
o_1034475_17_semantic.png,0.0000
o_1034525_0_semantic.png,0.0000
o_1036307_17_semantic.png,0.0320
o_1035573_7_semantic.png,0.8041
o_1034919_17_semantic.png,0.0000
o_1035164_12_semantic.png,0.0000
o_1034699_17_semantic.png,0.0000
o_1035073_20_semantic.png,0.0003
o_1034576_12_semantic.png,0.0000
o_1036211_7_semantic.png,0.2849
o_1034488_20_semantic.png,0.8718
o_1035262_17_semantic.png,0.6760
o_1035067_17_semantic.png,0.0002
o_1036260_0_semantic.png,0.3929
o_1035266_7_semantic.png,0.2778
o_1034820_20_semantic.png,0.0000
o_1036134_0_semantic.png,0.1277
o_1036089_0_semantic.png,0.0000
o_1034937_12_semantic.png,0.0000
o_1035132_7_semantic.png,0.1874
o_1034749_20_semantic.png,0.0000
o_1035681_17_semantic.png,0.0000
o_1035143_0_semantic.png,0.0000
o_1035052_20_semantic.png,0.9025
o_1035575_20_semantic.png,0.8640
o_1035145_12_semantic.png,0.0000
o_1035462_12_semantic.png,0.0000
o_1034744_7_semantic.png,0.0000
o_1034938_17_semantic.png,0.0000
o_1034651_17_semantic.png,0.0385
o_1035763_7_semantic.png,0.8275
o_1035799_20_semantic.png,0.0215
o_1034688_0_semantic.png,0.3491
o_1035982_0_semantic.png,0.0277
o_1036123_17_semantic.png,0.0000
o_1035770_20_semantic.png,0.1881
o_1035257_20_semantic.png,0.8743
o_1035819_20_semantic.png,0.7764
o_1034696_0_semantic.png,0.7333
o_1035712_0_semantic.png,0.0000
o_1035284_12_semantic.png,0.0000
o_1034579_17_semantic.png,0.0000
o_1035393_20_semantic.png,0.0000
o_1035446_0_semantic.png,0.0000
o_1035068_12_semantic.png,0.7222
o_1034795_17_semantic.png,0.0000
o_1035594_7_semantic.png,0.6460
o_1034815_17_semantic.png,0.4974
o_1035196_20_semantic.png,0.0000
o_1034584_20_semantic.png,0.0000
o_1035920_17_semantic.png,0.0149
o_1035353_0_semantic.png,0.0000
o_1036299_0_semantic.png,0.8126
o_1034768_20_semantic.png,0.7072
o_1035182_17_semantic.png,0.0000
o_1035281_7_semantic.png,0.0000
o_1034696_12_semantic.png,0.1367
o_1035588_17_semantic.png,0.5610
o_1036332_20_semantic.png,0.0000
o_1035076_7_semantic.png,0.0000
o_1035561_17_semantic.png,0.0000
o_1035046_17_semantic.png,0.0000
o_1035068_7_semantic.png,0.7603
o_1035764_17_semantic.png,0.0000
o_1034557_12_semantic.png,0.0000
o_1034440_20_semantic.png,0.0000
o_1035019_0_semantic.png,0.0000
o_1034804_12_semantic.png,0.0000
o_1034913_20_semantic.png,0.0000
o_1035090_17_semantic.png,0.0000
o_1035398_7_semantic.png,0.0000
o_1034693_20_semantic.png,0.5487
o_1035832_17_semantic.png,0.0000
o_1034496_20_semantic.png,0.0000
o_1034581_12_semantic.png,0.0000
o_1035254_0_semantic.png,0.8252
o_1034568_12_semantic.png,0.4586
o_1035676_17_semantic.png,0.0000
o_1034445_12_semantic.png,0.9598
o_1036025_20_semantic.png,0.0863
o_1035100_0_semantic.png,0.0000
o_1017788_12_semantic.png,0.0000
o_1034929_12_semantic.png,0.3182
o_1036169_0_semantic.png,0.1071
o_1035154_17_semantic.png,0.0000
o_1036031_17_semantic.png,0.2269
o_1035926_0_semantic.png,0.2274
o_1035345_20_semantic.png,0.0000
o_1035662_20_semantic.png,0.0000
o_1035938_0_semantic.png,0.1994
o_1034632_0_semantic.png,0.0000
o_1035252_12_semantic.png,0.8501
o_1035467_20_semantic.png,0.0377
o_1035140_20_semantic.png,0.0826
o_1035664_7_semantic.png,0.7894
o_1035570_12_semantic.png,0.3917
o_1035057_12_semantic.png,0.0000
o_1035949_7_semantic.png,0.4257
o_1035599_12_semantic.png,0.0000
o_1034970_7_semantic.png,0.0000
o_1034687_17_semantic.png,0.6429
o_1034509_7_semantic.png,0.0000
o_1035493_7_semantic.png,0.0000
o_1035084_20_semantic.png,0.0000
o_1035541_0_semantic.png,0.0032
o_1035396_12_semantic.png,0.3076
o_1035281_20_semantic.png,0.0000
o_1034566_0_semantic.png,0.0000
o_1035658_12_semantic.png,0.6376
o_1035268_20_semantic.png,0.7572
o_1035931_12_semantic.png,0.0580
o_1035793_0_semantic.png,0.0973
o_1034899_0_semantic.png,0.8626
o_1034436_12_semantic.png,0.7702
o_1036056_20_semantic.png,0.0000
o_1034521_20_semantic.png,0.0544
o_1034887_0_semantic.png,0.3756
o_1035985_17_semantic.png,0.0275
o_1034609_0_semantic.png,0.0000
o_1034633_12_semantic.png,0.0000
o_1034724_20_semantic.png,0.0000
o_1035127_17_semantic.png,0.0000
o_1034609_20_semantic.png,0.1538
o_1034491_7_semantic.png,0.8685
o_1036280_12_semantic.png,0.0985
o_1034989_20_semantic.png,0.6337
o_1035841_17_semantic.png,0.0000
o_1034543_0_semantic.png,0.0000
o_1036192_20_semantic.png,0.3400
o_1035728_17_semantic.png,0.3681
o_1035564_0_semantic.png,0.0000
o_1035539_20_semantic.png,0.0690
o_1035271_0_semantic.png,0.8164
o_1034418_17_semantic.png,0.0000
o_1036186_17_semantic.png,0.3419
o_1035886_12_semantic.png,0.0031
o_1034535_17_semantic.png,0.0000
o_1035991_20_semantic.png,0.0158
o_1036123_7_semantic.png,0.0000
o_1036042_17_semantic.png,0.9244
o_1035098_0_semantic.png,0.5808
o_1035086_0_semantic.png,0.0000
o_1036080_7_semantic.png,0.3020
o_1035414_20_semantic.png,0.0003
o_1035503_12_semantic.png,0.0000
o_1035154_7_semantic.png,0.0000
o_1036152_0_semantic.png,0.0482
o_1035024_12_semantic.png,0.0688
o_1036247_17_semantic.png,0.0000
o_1034730_17_semantic.png,0.0000
o_1035376_0_semantic.png,0.5886
o_1035319_7_semantic.png,0.0040
o_1036291_17_semantic.png,0.5775
o_1036301_0_semantic.png,0.6890
o_1035307_7_semantic.png,0.8730
o_1035021_20_semantic.png,0.8116
o_1035136_12_semantic.png,0.0000
o_1034622_17_semantic.png,0.0000
o_1036187_7_semantic.png,0.7190
o_1034427_17_semantic.png,0.0000
o_1035181_0_semantic.png,0.0000
o_1035703_20_semantic.png,0.0000
o_1035224_20_semantic.png,0.0029
o_1035333_12_semantic.png,0.6339
o_1036256_12_semantic.png,0.0000
o_1034721_12_semantic.png,0.7584
o_1034636_20_semantic.png,0.0000
o_1035746_7_semantic.png,0.2489
o_1014261_7_semantic.png,0.7558
o_1034761_7_semantic.png,0.0000
o_1035804_0_semantic.png,0.3395
o_1034524_12_semantic.png,0.0000
o_1034823_0_semantic.png,0.0000
o_1035729_0_semantic.png,0.0000
o_1035694_0_semantic.png,0.0043
o_1034710_0_semantic.png,0.0000
o_1036080_20_semantic.png,0.3588
o_1035463_0_semantic.png,0.0000
o_1035953_17_semantic.png,0.0902
o_1036069_20_semantic.png,0.0000
o_1035412_7_semantic.png,0.0001
o_1034965_12_semantic.png,0.3806
o_1034588_7_semantic.png,0.0000
o_1034435_7_semantic.png,0.7111
o_1036285_20_semantic.png,0.0100
o_1036198_17_semantic.png,0.4068
o_1035232_0_semantic.png,0.0000
o_1035312_12_semantic.png,0.7454
o_1035722_20_semantic.png,0.0847
o_1036171_17_semantic.png,0.1512
o_1034603_17_semantic.png,0.0000
o_1036245_0_semantic.png,0.0169
o_1035117_12_semantic.png,0.0000
o_1034983_17_semantic.png,0.0074
o_1002255_7_semantic.png,0.0000
o_1036111_0_semantic.png,0.3739
o_1036259_17_semantic.png,0.1575
o_1035117_7_semantic.png,0.0000
o_1022699_0_semantic.png,0.0830
o_1036160_7_semantic.png,0.2905
o_1035966_20_semantic.png,0.0053
o_1035166_0_semantic.png,0.0000
o_1035898_12_semantic.png,0.1871
o_1035178_0_semantic.png,0.0000
o_1035139_17_semantic.png,0.0000
o_1034798_7_semantic.png,0.1998
o_1035892_7_semantic.png,0.0000
o_1034625_7_semantic.png,0.8879
o_1034853_20_semantic.png,0.0000
o_1035931_7_semantic.png,0.0475
o_1035602_7_semantic.png,0.2998
o_1034908_7_semantic.png,0.0000
o_1034786_7_semantic.png,0.5794
o_1034428_12_semantic.png,0.0000
o_1034967_0_semantic.png,0.0456
o_1034654_0_semantic.png,0.0000
o_1035940_0_semantic.png,0.0000
o_1034979_0_semantic.png,0.8375
o_1035673_0_semantic.png,0.0000
o_1035539_0_semantic.png,0.0627
o_1034500_0_semantic.png,0.8933
o_1034505_12_semantic.png,0.0003
o_1035211_17_semantic.png,0.0000
o_1035736_17_semantic.png,0.4243
o_1035548_7_semantic.png,0.1540
o_1034571_7_semantic.png,0.8482
o_1035014_17_semantic.png,0.0000
o_1036360_20_semantic.png,0.0000
o_1035556_7_semantic.png,0.0000
o_1034700_12_semantic.png,0.7492
o_1035774_0_semantic.png,0.2781
o_1035847_0_semantic.png,0.0000
o_1035889_17_semantic.png,0.8148
o_1034860_0_semantic.png,0.6804
o_1034681_7_semantic.png,0.6540
o_1035705_7_semantic.png,0.0075
o_1035836_7_semantic.png,0.0000
o_1026326_20_semantic.png,0.3490
o_1034722_7_semantic.png,0.0000
o_1034628_20_semantic.png,0.0587
o_1035106_17_semantic.png,0.0000
o_1035421_17_semantic.png,0.0000
o_1034885_20_semantic.png,0.0000
o_1034612_12_semantic.png,0.0004
o_1036077_20_semantic.png,0.0965
o_1034500_20_semantic.png,0.8466
o_1034419_0_semantic.png,0.0000
o_1036160_12_semantic.png,0.2979
o_1034417_12_semantic.png,0.0000
o_1035583_0_semantic.png,0.8165
o_1003876_0_semantic.png,0.0000
o_1035624_17_semantic.png,0.3460
o_1035303_17_semantic.png,0.9050
o_1036266_17_semantic.png,0.0000
o_1034711_17_semantic.png,0.0000
o_1034878_17_semantic.png,0.0000
o_1035344_7_semantic.png,0.0000
o_1034891_17_semantic.png,0.4174
o_1034514_17_semantic.png,0.0000
o_1031910_20_semantic.png,0.5406
o_1035288_0_semantic.png,0.0000
o_1035874_20_semantic.png,0.2667
o_1035061_0_semantic.png,0.4643
o_1034439_17_semantic.png,0.7922
o_1036067_7_semantic.png,0.7887
o_1036008_0_semantic.png,0.0000
o_1036016_0_semantic.png,0.0000
o_1035176_7_semantic.png,0.0000
o_1034742_12_semantic.png,0.0000
o_1035168_7_semantic.png,0.0000
o_1035571_17_semantic.png,0.7701
o_1035107_0_semantic.png,0.0000
o_1035253_17_semantic.png,0.9336
o_1035774_17_semantic.png,0.2728
o_1034450_20_semantic.png,0.0000
o_1034547_12_semantic.png,0.0072
o_1035659_17_semantic.png,0.0000
o_1036255_7_semantic.png,0.0000
o_1035253_0_semantic.png,0.9315
o_1034594_20_semantic.png,0.0000
o_1034778_20_semantic.png,0.0000
o_1034906_12_semantic.png,0.0000
o_1034686_12_semantic.png,0.3729
o_1035381_7_semantic.png,0.0022
o_1035383_20_semantic.png,0.0000
o_1035558_0_semantic.png,0.0000
o_1034569_17_semantic.png,0.0000
o_1034580_17_semantic.png,0.4691
o_1035546_0_semantic.png,0.0006
o_1035448_20_semantic.png,0.0000
o_1035078_12_semantic.png,0.3127
o_1030759_7_semantic.png,0.0000
o_1034510_7_semantic.png,0.6512
o_1035537_7_semantic.png,0.0000
o_1035042_20_semantic.png,0.6366
o_1035950_7_semantic.png,0.2674
o_1030413_7_semantic.png,0.0000
o_1035663_7_semantic.png,0.3892
o_1035882_0_semantic.png,0.2150
o_1034906_0_semantic.png,0.0000
o_1035789_20_semantic.png,0.6314
o_1035677_12_semantic.png,0.0000
o_1035809_20_semantic.png,0.0094
o_1034796_0_semantic.png,0.0000
o_1035760_20_semantic.png,0.0000
o_1034697_17_semantic.png,0.0000
o_1035094_20_semantic.png,0.3101
o_1034917_17_semantic.png,0.0000
o_1034417_7_semantic.png,0.0000
o_1036309_17_semantic.png,0.0000
o_1035593_7_semantic.png,0.7151
o_1035441_0_semantic.png,0.2044
o_1034478_0_semantic.png,0.5920
o_1034466_0_semantic.png,0.0000
o_1035836_20_semantic.png,0.0000
o_1034691_0_semantic.png,0.5852
o_1034732_0_semantic.png,0.0000
o_1035838_0_semantic.png,0.0085
o_1035985_0_semantic.png,0.0048
o_1035765_12_semantic.png,0.0139
o_1035560_12_semantic.png,0.0000
o_1035764_7_semantic.png,0.0000
o_1035857_7_semantic.png,0.4276
o_1035477_20_semantic.png,0.0000
o_1035150_20_semantic.png,0.0000
o_1035849_7_semantic.png,0.2667
o_1035589_12_semantic.png,0.7152
o_1036018_7_semantic.png,0.0000
o_1035666_17_semantic.png,0.0000
o_1036035_20_semantic.png,0.2259
o_1036069_0_semantic.png,0.0000
o_1034939_12_semantic.png,0.0022
o_1034747_20_semantic.png,0.0000
o_1036230_20_semantic.png,0.6331
o_1034650_12_semantic.png,0.9365
o_1035071_7_semantic.png,0.0053
o_1036077_0_semantic.png,0.0000
o_1035144_17_semantic.png,0.0000
o_1035463_17_semantic.png,0.0000
o_1034903_20_semantic.png,0.0981
o_1035080_17_semantic.png,0.0000
o_1035286_7_semantic.png,0.0000
o_1034814_12_semantic.png,0.0000
o_1036280_0_semantic.png,0.0383
o_1035069_17_semantic.png,0.0000
o_1035325_7_semantic.png,0.0814
o_1034683_20_semantic.png,0.3485
o_1034591_12_semantic.png,0.0000
o_1034486_20_semantic.png,0.5273
o_1035822_17_semantic.png,0.0314
o_1035285_17_semantic.png,0.2384
o_1034772_17_semantic.png,0.2295
o_1035456_20_semantic.png,0.0000
o_1035541_12_semantic.png,0.2932
o_1035574_7_semantic.png,0.9045
o_1035066_12_semantic.png,0.0000
o_1035374_20_semantic.png,0.0000
o_1035263_12_semantic.png,0.8082
o_1035744_12_semantic.png,0.0326
o_1034481_0_semantic.png,0.0000
o_1034577_17_semantic.png,0.1628
o_1030413_17_semantic.png,0.0000
o_1034945_0_semantic.png,0.3891
o_1035817_20_semantic.png,0.0178
o_1035259_20_semantic.png,0.8355
o_1035900_12_semantic.png,0.3908
o_1035680_12_semantic.png,0.0000
o_1034668_0_semantic.png,0.6929
o_1035962_0_semantic.png,0.0000
o_1034607_7_semantic.png,0.9495
o_1035783_7_semantic.png,0.7766
o_1034934_7_semantic.png,0.0000
o_1035592_20_semantic.png,0.6829
o_1034936_17_semantic.png,0.0000
o_1034619_7_semantic.png,0.7866
o_1035144_0_semantic.png,0.0000
o_1034559_12_semantic.png,0.8445
o_1035783_17_semantic.png,0.2329
o_1035803_17_semantic.png,0.1238
o_1035088_7_semantic.png,0.0000
o_1035048_17_semantic.png,0.7199
o_1021842_0_semantic.png,0.0050
o_1035096_7_semantic.png,0.0000
o_1034835_12_semantic.png,0.0000
o_1036090_0_semantic.png,0.0446
o_1035586_17_semantic.png,0.6469
o_1034698_12_semantic.png,0.2530
o_1035261_7_semantic.png,0.9020
o_1034671_12_semantic.png,0.5107
o_1036306_12_semantic.png,0.1416
o_1036279_0_semantic.png,0.0709
o_1034766_20_semantic.png,0.7592
o_1036211_20_semantic.png,0.0000
o_1035389_17_semantic.png,0.0006
o_1036103_12_semantic.png,0.0564
o_1034474_12_semantic.png,0.3099
o_1036014_20_semantic.png,0.0089
o_1034563_20_semantic.png,0.0000
o_1036216_7_semantic.png,0.0000
o_1036208_7_semantic.png,0.8400
o_1001368_0_semantic.png,0.0006
o_1036034_0_semantic.png,0.4235
o_1034759_20_semantic.png,0.0000
o_1034927_12_semantic.png,0.0000
o_1034830_20_semantic.png,0.0000
o_1035911_17_semantic.png,0.2051
o_1035678_17_semantic.png,0.0000
o_1034566_12_semantic.png,0.0000
o_1036011_12_semantic.png,0.6981
o_1034471_20_semantic.png,0.8063
o_1034498_20_semantic.png,0.0000
o_1035550_17_semantic.png,0.0000
o_1035077_17_semantic.png,0.7135
o_1036214_12_semantic.png,0.0000
o_1034763_12_semantic.png,0.0005
o_1036360_0_semantic.png,0.0000
o_1036303_20_semantic.png,0.0000
o_1035366_7_semantic.png,0.5789
o_1035741_20_semantic.png,0.0087
o_1035266_20_semantic.png,0.6639
o_1035656_12_semantic.png,0.3350
o_1035402_0_semantic.png,0.0009
o_1034586_0_semantic.png,0.7898
o_1034598_0_semantic.png,0.0000
o_1035398_12_semantic.png,0.0000
o_1034425_0_semantic.png,0.0000
o_1034909_17_semantic.png,0.7016
o_1003818_17_semantic.png,0.0000
o_1034660_17_semantic.png,0.0000
o_1035063_20_semantic.png,0.0000
o_1035544_20_semantic.png,0.0118
o_1035174_12_semantic.png,0.0000
o_1034689_17_semantic.png,0.0000
o_1035814_7_semantic.png,0.0552
o_1034990_7_semantic.png,0.0000
o_1034824_17_semantic.png,0.0004
o_1035059_12_semantic.png,0.0080
o_1034833_7_semantic.png,0.1509
o_1034700_7_semantic.png,0.7630
o_1035469_20_semantic.png,0.0000
o_1035905_20_semantic.png,0.0000
o_1035865_0_semantic.png,0.4628
o_1035812_12_semantic.png,0.1263
o_1035792_12_semantic.png,0.8303
o_1034548_17_semantic.png,0.0000
o_1034771_0_semantic.png,0.0069
o_1035017_0_semantic.png,0.8095
o_1036011_7_semantic.png,0.6933
o_1035765_17_semantic.png,0.0128
o_1034441_20_semantic.png,0.8916
o_1035066_7_semantic.png,0.0000
o_1035589_17_semantic.png,0.7664
o_1035078_7_semantic.png,0.2411
o_1035560_17_semantic.png,0.0000
o_1034800_20_semantic.png,0.0000
o_1036309_12_semantic.png,0.0000
o_1034917_12_semantic.png,0.0000
o_1034769_20_semantic.png,0.0009
o_1036289_0_semantic.png,0.9055
o_1034697_12_semantic.png,0.0000
o_1034780_20_semantic.png,0.0000
o_1034585_20_semantic.png,0.0000
o_1035584_7_semantic.png,0.7927
o_1035439_7_semantic.png,0.0908
o_1035069_12_semantic.png,0.0000
o_1034814_17_semantic.png,0.0000
o_1035080_12_semantic.png,0.0000
o_1035392_20_semantic.png,0.0000
o_1034471_0_semantic.png,0.7630
o_1035448_0_semantic.png,0.0000
o_1035285_12_semantic.png,0.2477
o_1035822_12_semantic.png,0.0297
o_1035456_0_semantic.png,0.0000
o_1034591_17_semantic.png,0.0000
o_1034725_0_semantic.png,0.8660
o_1034698_0_semantic.png,0.3572
o_1034816_0_semantic.png,0.0000
o_1035798_20_semantic.png,0.7055
o_1034808_0_semantic.png,0.0000
o_1035702_0_semantic.png,0.0000
o_1034686_0_semantic.png,0.0003
o_1035666_12_semantic.png,0.0000
o_1035831_0_semantic.png,0.0000
o_1035256_20_semantic.png,0.7484
o_1034754_7_semantic.png,0.7300
o_1035463_12_semantic.png,0.0000
o_1035144_12_semantic.png,0.0000
o_1035574_20_semantic.png,0.9014
o_1035773_7_semantic.png,0.4257
o_1034879_7_semantic.png,0.0000
o_1034650_17_semantic.png,0.3522
o_1034939_17_semantic.png,0.0011
o_1035280_20_semantic.png,0.0000
o_1034568_0_semantic.png,0.4330
o_1035551_0_semantic.png,0.1959
o_1035269_20_semantic.png,0.9085
o_1035659_12_semantic.png,0.6638
o_1035827_20_semantic.png,0.2354
o_1034576_0_semantic.png,0.0000
o_1034519_7_semantic.png,0.6839
o_1035520_7_semantic.png,0.6277
o_1034686_17_semantic.png,0.0254
o_1034906_17_semantic.png,0.0000
o_1035571_12_semantic.png,0.7785
o_1035674_7_semantic.png,0.0000
o_1035141_20_semantic.png,0.0000
o_1034742_17_semantic.png,0.0000
o_1027181_20_semantic.png,0.0000
o_1035936_0_semantic.png,0.0000
o_1034547_17_semantic.png,0.8273
o_1034911_0_semantic.png,0.0000
o_1035774_12_semantic.png,0.2711
o_1035253_12_semantic.png,0.9430
o_1034622_0_semantic.png,0.0000
o_1035928_0_semantic.png,0.2380
o_1035663_20_semantic.png,0.2485
o_1002255_20_semantic.png,0.0000
o_1035344_20_semantic.png,0.0000
o_1034756_20_semantic.png,0.2081
o_1035677_17_semantic.png,0.0000
o_1034580_12_semantic.png,0.4642
o_1034497_20_semantic.png,0.9161
o_1034569_12_semantic.png,0.0000
o_1036242_7_semantic.png,0.0000
o_1035244_0_semantic.png,0.2278
o_1034912_20_semantic.png,0.3283
o_1035396_7_semantic.png,0.3037
o_1035078_17_semantic.png,0.3295
o_1036233_0_semantic.png,0.0000
o_1034692_20_semantic.png,0.7213
o_1035235_7_semantic.png,0.0000
o_1035642_20_semantic.png,0.0000
o_1034432_0_semantic.png,0.9091
o_1036011_17_semantic.png,0.7054
o_1034566_17_semantic.png,0.0000
o_1034591_0_semantic.png,0.0000
o_1034763_17_semantic.png,0.0000
o_1036214_17_semantic.png,0.0000
o_1035160_20_semantic.png,0.0000
o_1035447_20_semantic.png,0.0000
o_1035077_12_semantic.png,0.7094
o_1035550_12_semantic.png,0.0000
o_1034824_7_semantic.png,0.0006
o_1034999_7_semantic.png,0.4255
o_1035693_7_semantic.png,0.2864
o_1035583_20_semantic.png,0.3810
o_1034927_17_semantic.png,0.0000
o_1035803_7_semantic.png,0.1446
o_1034709_7_semantic.png,0.6689
o_1035730_7_semantic.png,0.0125
o_1035678_12_semantic.png,0.0000
o_1035806_20_semantic.png,0.0277
o_1034766_0_semantic.png,0.7519
o_1035911_12_semantic.png,0.1940
o_1035248_20_semantic.png,0.8752
o_1034778_0_semantic.png,0.0000
o_1035872_0_semantic.png,0.0000
o_1035741_0_semantic.png,0.0319
o_1035025_7_semantic.png,0.5900
o_1035059_17_semantic.png,0.0928
o_1036180_0_semantic.png,0.0628
o_1034824_12_semantic.png,0.0023
o_1035054_0_semantic.png,0.8353
o_1034548_12_semantic.png,0.0000
o_1035792_17_semantic.png,0.4205
o_1035812_17_semantic.png,0.1149
o_1035398_17_semantic.png,0.0000
o_1034572_20_semantic.png,0.0000
o_1036306_7_semantic.png,0.0233
o_1035656_17_semantic.png,0.3361
o_1034689_12_semantic.png,0.0000
o_1035174_17_semantic.png,0.0000
o_1034660_12_semantic.png,0.1140
o_1003818_12_semantic.png,0.0067
o_1034909_12_semantic.png,0.6960
o_1035680_17_semantic.png,0.0000
o_1035153_0_semantic.png,0.0000
o_1035900_17_semantic.png,0.3817
o_1030413_12_semantic.png,0.0000
o_1034936_12_semantic.png,0.0000
o_1035122_7_semantic.png,0.3675
o_1036124_0_semantic.png,0.0000
o_1034821_20_semantic.png,0.0000
o_1035066_17_semantic.png,0.0000
o_1035541_17_semantic.png,0.9566
o_1035268_7_semantic.png,0.7962
o_1034772_12_semantic.png,0.5531
o_1034665_20_semantic.png,0.6697
o_1034577_12_semantic.png,0.8897
o_1035744_17_semantic.png,0.0149
o_1022127_20_semantic.png,0.0000
o_1035263_17_semantic.png,0.8474
o_1035207_0_semantic.png,0.0000
o_1034489_20_semantic.png,0.0000
o_1036201_7_semantic.png,0.6028
o_1035563_7_semantic.png,0.0083
o_1036306_17_semantic.png,0.0994
o_1034671_17_semantic.png,0.5257
o_1035555_20_semantic.png,0.0032
o_1034698_17_semantic.png,0.3477
o_1034544_7_semantic.png,0.9166
o_1034496_0_semantic.png,0.0000
o_1035839_20_semantic.png,0.0083
o_1034535_0_semantic.png,0.0000
o_1034474_17_semantic.png,0.3113
o_1034488_0_semantic.png,0.8355
o_1036103_17_semantic.png,0.0413
o_1035389_12_semantic.png,0.4270
o_1035803_12_semantic.png,0.1922
o_1035783_12_semantic.png,0.0000
o_1034559_17_semantic.png,0.8516
o_1035658_0_semantic.png,0.0000
o_1035694_20_semantic.png,0.0070
o_1035904_7_semantic.png,0.2579
o_1035586_12_semantic.png,0.6777
o_1034835_17_semantic.png,0.0192
o_1035794_7_semantic.png,0.4198
o_1034610_7_semantic.png,0.8669
o_1035048_12_semantic.png,0.7069
o_1035478_20_semantic.png,0.0000
o_1034622_12_semantic.png,0.8690
o_1036242_20_semantic.png,0.0370
